n51_100_0_m1 29568
n42_126_0_m1_mid 25020
n36_3_0_m1_mid 21032
n18_98_0_m3 11005
n22_62_0_m3 13171
n52_55_0_m3 30416
n40_38_0_m3 23493
n1_86_0_m1 455
n31_110_0_m3 18582
n30_82_0_m1_mid 17888
n18_24_0_m1_mid 10698
n37_30_0_m1 21147
n27_6_0_m1_mid 15835
n14_28_0_m3_mid 8402
n14_34_0_m1 7846
n5_83_0_m1_mid 3417
n38_55_0_m3_mid 22410
n22_111_0_m6 12802
n34_63_0_m1 19546
n47_19_0_m3_mid 27471
n9_69_0_m1_mid 5675
n29_50_0_m1_mid 17175
n15_111_0_m1_mid 9323
n28_31_0_m3 16517
n27_108_0_m1 15681
n49_23_0_m3 28647
n39_126_0_m1 22705
n10_135_0_m6 5954
n19_59_0_m3_mid 11425
n42_110_0_m1_mid 24952
n37_123_0_m3_mid 22113
n13_107_0_m3_mid 8151
n1_75_0_m6_mid 1048
n51_19_0_m1 29230
n31_75_0_m3 18436
n30_38_0_m1 17126
n4_25_0_m1 2018
n47_3_0_m1 26823
n38_125_0_m1_mid 22700
n16_91_0_m1_mid 9820
n21_100_0_m3_mid 12755
n51_85_0_m1 29504
n31_130_0_m3 18666
n16_69_0_m1 9150
n26_116_0_m1 15136
n13_0_0_m3 7704
n12_55_0_m3 7353
n33_110_0_m3_mid 19743
n1_122_0_m1 644
n19_96_0_m3 11576
n43_12_0_m3 25122
n4_121_0_m3 2995
n4_60_0_m1_mid 2742
n9_22_0_m3_mid 5481
n38_61_0_m1 21854
n10_16_0_m3 6031
n49_3_0_m3_mid 28561
n2_27_0_m1_mid 1428
n43_98_0_m1_mid 25481
n8_77_0_m1_mid 5130
n29_56_0_m3_mid 17203
n25_43_0_m3_mid 14833
n49_87_0_ap 28879
n33_99_0_m1_mid 19695
n2_46_0_m1 925
n41_75_0_m3_mid 24229
n41_39_0_m3 24076
n15_127_0_m3 9390
n44_30_0_m3_mid 25780
n1_101_0_m1_mid 1154
n0_43_0_m1 229
n16_127_0_m1_mid 9970
n40_89_0_m3 23707
n45_5_0_m3_mid 26255
n16_7_0_m1_mid 9470
n16_15_0_m3 9501
n52_88_0_m3 30482
n17_49_0_m1_mid 10223
n20_117_0_m1_mid 12244
n15_47_0_m3_mid 9059
n14_4_0_m3_mid 8302
n42_50_0_m1_mid 24702
n51_37_0_m1_mid 29882
n44_137_0_m1_mid 26224
n40_85_0_m3_mid 23692
n13_106_0_m3_mid 8147
n41_25_0_m3 24018
n41_127_0_m1 23867
n36_45_0_m1_mid 21208
n1_86_0_m1_mid 1090
n16_50_0_m3_mid 9650
n42_30_0_m1_mid 24620
n27_63_0_m1_mid 16071
n2_45_0_m1 921
n35_105_0_m3_mid 20881
n19_74_0_m1_mid 11485
n46_138_0_m3 27385
n13_129_0_m3 8240
n16_32_0_m3 9573
n24_70_0_m1 13786
n29_62_0_m1_mid 17225
n41_27_0_m1 23449
n22_65_0_m1_mid 13186
n18_128_0_m1 10554
n33_68_0_m1_mid 19567
n46_15_0_m6 26298
n38_50_0_m1 21808
n35_2_0_m1_mid 20449
n26_122_0_m1_mid 15738
n12_99_0_m1 6958
n46_122_0_m1 26740
n31_21_0_m3_mid 18215
n46_69_0_m1_mid 27098
n37_111_0_m6_mid 22065
n30_129_0_m3_mid 18086
n45_29_0_m1_mid 26353
n29_99_0_m6_mid 17383
n37_134_0_m1_mid 22157
n10_88_0_m1 5756
n52_4_0_m1 29747
n33_86_0_m1_mid 19641
n18_93_0_m1 10408
n2_91_0_m3_mid 1710
n14_45_0_m3 8469
n34_127_0_m3 20391
n22_5_0_m1_mid 12936
n25_81_0_m3_mid 14991
n11_91_0_m1_mid 6925
n0_10_0_m3_mid 58
n34_94_0_m3 20253
n2_3_0_m3 1322
n27_39_0_m6 15397
n3_36_0_m3_mid 2065
n20_113_0_m3_mid 12230
n26_110_0_m1 15110
n21_99_0_m3_mid 12749
n10_67_0_m1 5668
n5_52_0_m3_mid 3291
n50_50_0_m1 28765
n0_33_0_m3 175
n31_27_0_m1 17659
n18_2_0_m3 10605
n25_110_0_m3 15108
n29_4_0_m1 16407
n47_96_0_m3 27788
n40_122_0_m1 23266
n34_7_0_m3_mid 19894
n13_58_0_m1 7367
n25_50_0_m1 14281
n32_46_0_m1 18318
n23_133_0_m1 13469
n19_111_0_m1_mid 11639
n15_84_0_m1 8633
n36_93_0_m1 20830
n44_47_0_m3_mid 25850
n26_58_0_m1_mid 15472
n45_15_0_m6_mid 26297
n2_17_0_m1 805
n20_120_0_m1 11678
n32_45_0_m3 18891
n47_104_0_m1_mid 27823
n19_40_0_m3 11342
n1_26_0_m1 140
n40_32_0_m1_mid 23470
n23_118_0_m1_mid 13985
n9_136_0_m1_mid 5955
n41_117_0_m3_mid 24405
n39_128_0_m1_mid 23291
n30_87_0_m1_mid 17908
n29_20_0_m3_mid 17053
n28_7_0_m3_mid 16420
n38_22_0_m3_mid 22272
n19_37_0_m1_mid 11331
n33_136_0_m1 19273
n29_68_0_m1_mid 17251
n29_57_0_m1_mid 17205
n8_97_0_m1_mid 5212
n0_78_0_m1 413
n39_102_0_m3 23182
n15_56_0_m1_mid 9095
n31_22_0_m1_mid 18217
n25_105_0_m3 15088
n19_52_0_m1 10817
n34_36_0_m3_mid 20014
n15_96_0_m1 8683
n19_130_0_m3 11718
n17_21_0_m1 9529
n12_90_0_m1 6922
n30_51_0_m6 17184
n38_59_0_m1_mid 22424
n32_89_0_m3_mid 19078
n16_14_0_m3_mid 9500
n4_31_0_m3_mid 2624
n12_4_0_m1_mid 7142
n20_25_0_m1 11282
n3_53_0_m3 2134
n18_27_0_m6_mid 10714
n4_98_0_m1_mid 2900
n39_119_0_m1_mid 23253
n32_131_0_m3_mid 19252
n1_25_0_m1 135
n0_64_0_m3_mid 343
n13_12_0_m3 7752
n32_92_0_m1 18510
n36_128_0_m3 21553
n35_115_0_m3_mid 20923
n18_5_0_m1_mid 10620
n1_118_0_m1 624
n5_114_0_m1_mid 3547
n26_52_0_m3 15445
n52_39_0_m3_mid 30385
n38_85_0_m1_mid 22532
n28_136_0_m3 16953
n23_46_0_m3_mid 13687
n39_72_0_m3_mid 23059
n32_23_0_m1_mid 18800
n16_39_0_m1 9024
n47_103_0_m3_mid 27821
n34_55_0_m1_mid 20092
n40_112_0_m3_mid 23806
n37_2_0_m1 21029
n39_135_0_m3_mid 23321
n28_91_0_m1_mid 16768
n1_30_0_m3_mid 860
n8_116_0_m1 4714
n31_77_0_m1 17869
n16_41_0_m1 9034
n31_59_0_m3_mid 18373
n6_123_0_m6 3588
n30_105_0_m1 17406
n23_99_0_m6 13331
n13_83_0_m1_mid 8049
n2_124_0_m1_mid 1852
n16_88_0_m1_mid 9808
n17_75_0_m3 10330
n3_104_0_m3_mid 2349
n6_74_0_m3 3957
n44_133_0_m1 25628
n15_38_0_m3_mid 9021
n27_54_0_m1 15457
n49_65_0_m3 28831
n5_136_0_m1 3061
n11_38_0_m1_mid 6703
n44_40_0_m1_mid 25820
n22_108_0_m3 13363
n0_31_0_m1_mid 167
n47_16_0_m3_mid 27459
n43_66_0_m3_mid 25351
n13_78_0_m1_mid 8029
n2_6_0_m3 1339
n4_53_0_m3 2713
n4_33_0_m3_mid 2632
n38_136_0_m3_mid 22748
n38_113_0_m3 22649
n9_130_0_m3_mid 5931
n41_119_0_m1_mid 24411
n10_123_0_m3_mid 6480
n12_58_0_m3 7365
n10_46_0_m3 6157
n7_116_0_m1_mid 4713
n4_8_0_m1_mid 2526
n4_78_0_m3_mid 2820
n14_119_0_m3_mid 8780
n47_62_0_m3 27646
n0_37_0_m3 195
n33_48_0_m1_mid 19483
n24_27_0_m6_mid 14188
n21_3_0_m6_mid 12351
n15_22_0_m1_mid 8953
n33_115_0_m1_mid 19763
n52_79_0_m1 30059
n37_8_0_m3 21632
n42_73_0_m3_mid 24800
n10_42_0_m1_mid 6142
n8_136_0_m1_mid 5376
n52_66_0_m3_mid 30439
n9_107_0_m3_mid 5835
n1_65_0_m1 347
n36_102_0_m3 21445
n5_19_0_m1 2573
n50_125_0_m3 29670
n28_38_0_m3_mid 16548
n41_60_0_m3 24164
n15_5_0_m1_mid 8883
n24_72_0_m3_mid 14374
n6_90_0_m1 3448
n18_102_0_m3 11023
n8_49_0_m3 5011
n51_87_0_m1 29512
n6_7_0_m1_mid 3680
n4_71_0_m1_mid 2788
n50_87_0_m1_mid 29511
n13_117_0_m3_mid 8193
n49_81_0_m1 28307
n26_130_0_m1 15194
n21_113_0_m1_mid 12807
n19_10_0_m1_mid 11219
n19_10_0_m3_mid 11221
n32_78_0_m3 19029
n45_79_0_m3_mid 26563
n20_36_0_m3_mid 11908
n20_89_0_m1_mid 12128
n49_62_0_m1_mid 28816
n43_135_0_m6 25061
n18_61_0_m1 10274
n9_22_0_m1 4901
n3_117_0_m3_mid 2403
n52_40_0_m3 30386
n40_123_0_m1 23270
n18_109_0_m3_mid 11054
n18_11_0_m3 10643
n8_126_0_m3_mid 5336
n46_27_0_m6_mid 26926
n29_110_0_m1 16847
n2_59_0_m3_mid 1570
n3_39_0_m6_mid 2079
n30_0_0_m1 16967
n24_135_0_m1 14056
n19_49_0_m3 11380
n13_70_0_m1_mid 7995
n26_121_0_m1_mid 15734
n1_1_0_m3 735
n28_74_0_m3_mid 16698
n52_86_0_m3 30478
n44_46_0_m3_mid 25846
n31_68_0_m1 17831
n23_46_0_m3 13684
n1_103_0_m1 546
n24_12_0_m1_mid 14122
n20_75_0_m6 11494
n5_110_0_m3_mid 3531
n36_19_0_m3_mid 21102
n48_12_0_m1 27440
n10_41_0_m3_mid 6140
n7_47_0_m1_mid 4425
n16_48_0_m1_mid 9640
n47_131_0_m1 27357
n3_125_0_m1_mid 2435
n20_28_0_m3_mid 11876
n42_18_0_m3_mid 24572
n46_109_0_m1_mid 27264
n45_55_0_m1 25883
n9_30_0_m1 4935
n6_135_0_m6_mid 4216
n51_56_0_m3 29961
n24_13_0_m1 13548
n19_79_0_m1_mid 11507
n15_56_0_m3_mid 9097
n9_52_0_m3 5602
n4_74_0_m1 2222
n44_76_0_m1_mid 25970
n14_56_0_m1 7938
n5_110_0_m1_mid 3529
n50_124_0_m1_mid 29667
n35_43_0_m3 20620
n34_29_0_m1 19406
n1_39_0_m6 213
n42_121_0_m3 24997
n16_3_0_m6 8878
n4_3_0_m1_mid 2504
n27_75_0_m3_mid 16123
n9_112_0_m3_mid 5857
n15_102_0_m3 9286
n3_54_0_m1 1549
n30_135_0_m3_mid 18110
n24_3_0_m3 14083
n23_65_0_m1 13187
n18_36_0_m3 10747
n8_115_0_m3 5287
n27_84_0_m3 16158
n24_25_0_m1 13598
n37_86_0_m1 21379
n26_39_0_m1_mid 15392
n24_12_0_m3_mid 14124
n40_87_0_m1 23120
n0_21_0_m1_mid 114
n43_94_0_m3 25464
n27_121_0_m3_mid 16315
n16_52_0_m3_mid 9660
n4_133_0_m1_mid 3046
n24_46_0_m1 13686
n20_24_0_m1 11278
n12_68_0_m1_mid 7408
n37_13_0_m3_mid 21655
n39_41_0_m1 22351
n21_56_0_m3 12568
n5_13_0_m1 2547
n6_18_0_m3_mid 3728
n32_37_0_m3 18857
n14_68_0_m1_mid 8566
n9_135_0_m6_mid 5953
n1_9_0_m3_mid 772
n50_100_0_m3 29564
n39_100_0_m3_mid 23177
n4_41_0_m1_mid 2664
n12_119_0_m1 7042
n6_27_0_m6_mid 3766
n52_108_0_m3_mid 30523
n22_27_0_m6 12452
n23_71_0_m1_mid 13789
n5_20_0_m3_mid 3157
n50_36_0_m1 28705
n36_105_0_m1_mid 21458
n12_101_0_m3 7545
n6_129_0_m3 4187
n26_8_0_m3 15263
n13_44_0_m1 7309
n42_57_0_m3_mid 24734
n46_87_0_m3_mid 27174
n44_132_0_m3 26201
n11_124_0_m3 7060
n0_12_0_m1_mid 66
n14_131_0_m1_mid 8828
n25_68_0_m1_mid 14935
n25_50_0_m3_mid 14861
n51_87_0_m1_mid 30090
n37_128_0_m3 22132
n5_64_0_m1_mid 3339
n52_76_0_m1 30047
n36_99_0_m1_mid 21432
n25_38_0_m3_mid 14811
n36_67_0_m3 21299
n2_131_0_m3_mid 1882
n50_111_0_m1_mid 29611
n35_73_0_m1_mid 20745
n11_19_0_m3_mid 6627
n24_51_0_m3_mid 14286
n15_123_0_m1 8795
n45_87_0_m1 26015
n30_115_0_m3_mid 18028
n11_56_0_m1 6201
n0_123_0_m6 652
n51_132_0_m3_mid 30280
n16_65_0_m1 9134
n30_93_0_m3 17933
n38_72_0_m1 21900
n0_49_0_m3_mid 262
n6_98_0_m3 4057
n7_57_0_m3 4466
n44_127_0_m3 26181
n50_42_0_m3 29324
n2_99_0_ap_mid 1746
n8_98_0_m3 5215
n40_54_0_m1 22984
n34_115_0_m1 19764
n44_4_0_m1_mid 25670
n14_28_0_m3 8397
n6_55_0_m1 3302
n4_12_0_m3 2541
n38_81_0_m1_mid 22516
n25_61_0_m1 14327
n2_104_0_m3_mid 1766
n6_136_0_m3_mid 4220
n38_67_0_m3_mid 22460
n38_91_0_m1 21980
n9_101_0_m1 5231
n26_75_0_m1 14964
n49_55_0_m3 28787
n39_61_0_m1 22433
n48_136_0_m3_mid 28538
n44_41_0_m1 25246
n23_80_0_m3 13826
n21_22_0_m3 12426
n28_71_0_m3 16683
n26_135_0_m3 15791
n47_131_0_m3_mid 27937
n36_135_0_m3 21581
n42_21_0_m1 24004
n36_98_0_m1 20850
n8_49_0_m3_mid 5014
n16_137_0_m1 9434
n49_46_0_m1 28161
n28_35_0_m3_mid 16536
n31_27_0_m3_mid 18239
n52_67_0_m3_mid 30441
n50_24_0_m3 29248
n41_93_0_m1_mid 24303
n28_29_0_m1_mid 16510
n23_10_0_m1 12957
n49_120_0_m3 29067
n3_88_0_m1 1697
n38_29_0_m1_mid 22300
n49_60_0_m1_mid 28808
n43_16_0_m1_mid 25141
n30_34_0_m3 17687
n28_15_0_m3_mid 16452
n29_137_0_m3 17538
n39_25_0_m1_mid 22861
n17_113_0_m3_mid 10493
n36_24_0_m1 20542
n47_101_0_m1_mid 27811
n15_0_0_m3 8862
n7_68_0_m1 3935
n29_30_0_m1_mid 17093
n44_53_0_m3 25873
n22_107_0_m1 12782
n27_9_0_m3 15846
n9_14_0_m3 5444
n24_89_0_m1_mid 14444
n50_111_0_m1 29029
n30_49_0_m1_mid 17750
n49_88_0_m1 28337
n26_108_0_m3_mid 15682
n36_32_0_m1_mid 21154
n28_0_0_m3 16389
n35_35_0_m1 20009
n10_5_0_m3 5987
n49_51_0_m1_mid 28768
n7_83_0_m3_mid 4577
n17_109_0_m3_mid 10475
n12_108_0_m3_mid 7576
n12_77_0_m1_mid 7446
n35_75_0_m3_mid 20755
n49_45_0_m1 28157
n11_129_0_m3_mid 7085
n25_106_0_m3_mid 15095
n9_84_0_m3 5736
n4_135_0_m6 2480
n19_6_0_m1_mid 11203
n20_59_0_m1 11424
n40_44_0_m1 22942
n23_87_0_m6 13281
n29_56_0_m1_mid 17201
n11_31_0_m1 6097
n22_60_0_m3_mid 13166
n4_50_0_m1_mid 2700
n45_138_0_m1_mid 26807
n14_133_0_m3 8835
n1_57_0_m3_mid 972
n17_85_0_m3_mid 10375
n34_54_0_m3_mid 20090
n26_19_0_m1 14732
n28_30_0_m3 16513
n18_46_0_m1 10212
n50_61_0_m1 28813
n7_134_0_m1_mid 4787
n0_13_0_m3_mid 73
n51_55_0_m1 29380
n26_111_0_m1_mid 15692
n39_107_0_m3_mid 23205
n2_76_0_m1_mid 1644
n10_104_0_m3_mid 6402
n49_133_0_m3_mid 29126
n30_99_0_m3_mid 17960
n21_128_0_m3_mid 12871
n18_80_0_m3 10931
n11_75_0_m6 6283
n41_89_0_m1 23709
n30_5_0_m1_mid 17568
n4_132_0_m3_mid 3044
n23_54_0_m3_mid 13721
n14_105_0_m3_mid 8722
n20_18_0_m3 11831
n37_38_0_m1_mid 21757
n39_89_0_m3_mid 23131
n31_10_0_m1_mid 18167
n37_3_0_m6_mid 21615
n42_16_0_m3_mid 24564
n33_114_0_m3 19758
n20_78_0_m1 11504
n9_123_0_m3_mid 5901
n17_136_0_m3_mid 10589
n6_62_0_m1 3330
n5_117_0_m3_mid 3561
n35_3_0_m6 19879
n17_65_0_m1 9713
n4_44_0_m1 2098
n32_130_0_m1_mid 19246
n48_76_0_m3_mid 28288
n42_98_0_m1_mid 24902
n0_3_0_m3_mid 20
n37_84_0_m3 21948
n1_80_0_m1_mid 1066
n22_134_0_m3_mid 13474
n42_66_0_m3_mid 24772
n47_57_0_m1_mid 27627
n42_79_0_m1 24246
n14_72_0_m1_mid 8582
n30_43_0_m1 17148
n44_121_0_m1_mid 26156
n7_38_0_m3_mid 4389
n3_81_0_m1 1665
n20_135_0_m6 11744
n29_119_0_m1 16885
n43_115_0_m1_mid 25553
n32_84_0_m3 19053
n40_23_0_m3_mid 23434
n10_130_0_m1 5930
n4_62_0_m1 2172
n45_42_0_m1 25829
n29_38_0_m3 17124
n37_70_0_m1_mid 21891
n31_96_0_m3_mid 18527
n39_102_0_m1 22605
n8_71_0_m3_mid 5106
n51_51_0_m1 29362
n46_95_0_m1_mid 27206
n16_93_0_m3_mid 9830
n40_73_0_m3_mid 23642
n26_112_0_m3_mid 15700
n37_4_0_m1 21039
n0_72_0_m3 379
n46_32_0_m1_mid 26944
n25_45_0_m1 14261
n20_134_0_m3 12313
n31_119_0_m3_mid 18623
n20_55_0_m1_mid 11986
n51_31_0_m1 29280
n23_53_0_m1_mid 13715
n18_85_0_m3_mid 10954
n6_16_0_m1 3140
n49_73_0_m1 28273
n40_21_0_m1 22846
n48_80_0_m1 27724
n28_127_0_m3_mid 16920
n3_48_0_m1 1521
n6_131_0_m1 3618
n38_104_0_m3_mid 22614
n31_93_0_m1 17935
n9_115_0_m1 5289
n6_22_0_m1_mid 3742
n38_84_0_m1_mid 22528
n39_52_0_m3_mid 22977
n37_85_0_m1_mid 21953
n10_15_0_m3_mid 6030
n52_92_0_m1 30113
n24_112_0_m3 14537
n19_43_0_m1 10779
n24_63_0_m3 14333
n12_124_0_m1 7064
n5_101_0_m3 3492
n18_110_0_m1 10478
n34_137_0_m3 20433
n28_137_0_m3_mid 16962
n2_55_0_m1 963
n50_129_0_m1 29109
n41_91_0_m3_mid 24297
n48_42_0_m1_mid 28144
n4_43_0_m3_mid 2674
n47_74_0_m3_mid 27699
n46_47_0_m3 27005
n10_8_0_m1 5422
n9_2_0_m3_mid 5397
n44_102_0_m3 26077
n27_34_0_m1_mid 15951
n50_11_0_m3_mid 29197
n49_114_0_m3_mid 29046
n44_43_0_m3_mid 25834
n35_124_0_m1_mid 20959
n23_41_0_m3_mid 13667
n13_117_0_m1 7613
n9_116_0_m1_mid 5871
n0_76_0_m3 399
n26_6_0_m3_mid 15258
n28_8_0_m3 16421
n33_60_0_m1 18955
n50_43_0_m1_mid 29329
n52_130_0_m1 30271
n21_31_0_m1 11887
n51_107_0_m3_mid 30176
n23_83_0_m1 13261
n30_132_0_m1 17518
n49_96_0_m3 28963
n38_112_0_m1 22068
n37_31_0_m1_mid 21729
n27_123_0_m3 16320
n22_72_0_m1 12636
n47_125_0_m1_mid 27911
n0_97_0_m1 511
n0_99_0_m6_mid 527
n46_90_0_m1_mid 27186
n44_7_0_m3 25681
n41_48_0_m3_mid 24117
n41_12_0_m3 23964
n8_19_0_m1 4310
n41_124_0_m3 24430
n0_74_0_m1 390
n35_64_0_m1_mid 20709
n34_113_0_m3 20333
n15_29_0_m3 8982
n35_37_0_m1_mid 20595
n24_93_0_m1_mid 14460
n22_2_0_m1 12344
n5_41_0_m3 3242
n6_78_0_m3 3975
n49_97_0_m3 28967
n32_78_0_m3_mid 19032
n48_127_0_m3_mid 28500
n27_56_0_m3_mid 16045
n1_5_0_m1_mid 754
n14_42_0_m1_mid 8458
n2_76_0_m3 1639
n42_39_0_m1 24078
n1_103_0_m3_mid 1164
n12_82_0_m3 7465
n8_3_0_m1_mid 4820
n4_91_0_m1 2294
n33_10_0_m1_mid 19325
n14_125_0_m1_mid 8804
n35_42_0_m1_mid 20617
n28_24_0_m3 16487
n43_79_0_m1 24825
n17_52_0_m1_mid 10237
n5_24_0_m3_mid 3173
n6_49_0_m1_mid 3854
n11_83_0_m3 6890
n29_123_0_m1_mid 17479
n1_37_0_m1 198
n2_135_0_m1_mid 1896
n18_4_0_m3_mid 10618
n7_30_0_m3 4354
n45_110_0_m3 26688
n34_99_0_m1_mid 20274
n15_71_0_m1 8579
n13_74_0_m3_mid 8013
n17_69_0_m3_mid 10309
n47_81_0_m3_mid 27729
n21_133_0_m3 12888
n6_70_0_m1 3364
n50_89_0_m3_mid 29523
n3_96_0_m1 1729
n10_14_0_m1 5446
n12_131_0_m1_mid 7670
n11_116_0_m3_mid 7031
n48_82_0_m1_mid 28310
n37_45_0_m1 21209
n10_111_0_m1_mid 6428
n49_3_0_m3 28558
n13_86_0_m1_mid 8061
n45_108_0_m1_mid 26681
n34_105_0_m1_mid 20300
n22_42_0_m1_mid 13090
n33_79_0_m3_mid 19615
n9_105_0_m1 5247
n44_18_0_m3_mid 25730
n40_82_0_m3 23677
n23_32_0_m3_mid 13629
n29_14_0_m3_mid 17027
n8_24_0_m1_mid 4908
n0_108_0_m3 568
n49_8_0_m3_mid 28586
n41_101_0_m3 24336
n18_111_0_m1 10482
n51_20_0_m3_mid 29814
n17_34_0_m3 10160
n26_132_0_m3_mid 15782
n12_3_0_m6_mid 7140
n3_113_0_m1_mid 2385
n39_82_0_m1 22521
n46_34_0_m3_mid 26954
n25_108_0_m1 14523
n21_3_0_m1_mid 12347
n7_44_0_m3_mid 4415
n3_73_0_m1_mid 2217
n37_138_0_m1_mid 22175
n24_70_0_m1_mid 14364
n44_92_0_m1_mid 26036
n19_126_0_m3 11702
n16_16_0_m3 9505
n52_68_0_m3_mid 30443
n17_111_0_m1_mid 10481
n5_31_0_m3 3200
n13_126_0_m3 8228
n6_39_0_m6_mid 3816
n40_116_0_m3_mid 23822
n43_128_0_m1_mid 25607
n37_46_0_m1_mid 21791
n30_56_0_m3_mid 17782
n50_8_0_m3_mid 29185
n12_63_0_m3 7385
n49_12_0_m3_mid 28602
n38_51_0_m1 21812
n10_129_0_m1 5926
n45_10_0_m1 25695
n3_131_0_m3 2458
n19_104_0_m3_mid 11613
n15_46_0_m3 9052
n6_31_0_m3_mid 3782
n46_35_0_m1_mid 26956
n39_118_0_m3_mid 23251
n1_61_0_m1_mid 986
n52_106_0_m3 30518
n45_118_0_m3 26722
n7_71_0_m1_mid 4525
n2_98_0_m1 1141
n50_4_0_m3_mid 29169
n30_44_0_m1 17152
n18_7_0_m3 10627
n1_28_0_m3 847
n16_113_0_m3_mid 9914
n6_90_0_m3_mid 4028
n12_1_0_m3 7127
n26_121_0_m3_mid 15736
n31_14_0_m3 18182
n18_44_0_m1_mid 10782
n49_28_0_m3 28667
n42_94_0_m1 24308
n24_73_0_m3_mid 14378
n32_134_0_m1_mid 19262
n31_19_0_m3 18204
n13_90_0_m3 8078
n0_95_0_m1 501
n4_111_0_m1_mid 2954
n52_94_0_m3 30494
n26_135_0_m3_mid 15794
n51_69_0_m1 29438
n5_58_0_m3_mid 3315
n15_73_0_m3_mid 9167
n30_39_0_m3 17707
n50_57_0_m1_mid 29387
n35_34_0_m1_mid 20583
n4_13_0_m1 1968
n49_103_0_m1_mid 28996
n41_53_0_m1_mid 24137
n15_118_0_m1 8775
n42_105_0_m1_mid 24932
n26_51_0_m1 14864
n8_107_0_m3_mid 5256
n26_13_0_m3 15283
n19_14_0_m3_mid 11237
n44_119_0_m3 26147
n27_114_0_m1 15707
n43_68_0_m1_mid 25357
n15_100_0_m3_mid 9281
n23_0_0_m1_mid 13492
n1_136_0_m1 720
n30_126_0_m1 17494
n28_28_0_m3 16503
n20_8_0_m3 11789
n28_0_0_m1_mid 16387
n4_85_0_m1_mid 2846
n25_9_0_m3_mid 14691
n0_130_0_m1_mid 686
n22_103_0_m3_mid 13346
n46_67_0_m3_mid 27092
n4_86_0_m3_mid 2852
n31_48_0_m1_mid 18325
n26_128_0_m3_mid 15766
n27_58_0_m3_mid 16053
n50_53_0_m1_mid 29371
n22_42_0_m1 12512
n18_131_0_m1_mid 11144
n22_101_0_m1 12758
n50_62_0_m1_mid 29407
n12_85_0_m1 6900
n50_93_0_m3 29536
n49_133_0_m1_mid 29124
n19_28_0_m3 11292
n5_103_0_m3 3500
n18_129_0_m1_mid 11136
n13_111_0_m3_mid 8167
n3_99_0_m3 2324
n25_57_0_m3_mid 14891
n6_121_0_m1 3576
n22_21_0_m1_mid 13002
n3_31_0_m3 2042
n19_19_0_m1 10679
n17_87_0_m3 10380
n18_72_0_m1 10320
n33_100_0_m1_mid 19701
n4_101_0_m1_mid 2914
n41_45_0_m1_mid 24103
n30_128_0_m3_mid 18082
n19_32_0_m1_mid 11311
n20_87_0_m6_mid 12122
n36_5_0_m1 20464
n52_52_0_m1 29947
n31_54_0_m1_mid 18351
n42_82_0_m3_mid 24838
n38_78_0_m3 22503
n23_126_0_m3_mid 14021
n35_119_0_m1 20359
n39_112_0_m1 22647
n16_24_0_m3 9539
n13_83_0_m3 8048
n11_59_0_m1 6213
n41_70_0_m1_mid 24207
n40_117_0_m1_mid 23824
n9_76_0_m3_mid 5707
n48_118_0_m3 28459
n37_113_0_m1 21493
n7_114_0_m3_mid 4707
n31_10_0_m3 18166
n12_89_0_m3 7495
n51_61_0_m3 29981
n25_37_0_m1 14227
n2_57_0_m3_mid 1562
n42_23_0_m1_mid 24590
n1_62_0_m3 989
n22_30_0_m3 13039
n35_72_0_m3_mid 20743
n6_76_0_m1 3390
n29_34_0_m3_mid 17111
n32_25_0_m3_mid 18810
n21_43_0_m1_mid 12515
n18_79_0_m1 10350
n25_138_0_m3 15226
n18_68_0_m1_mid 10882
n38_62_0_m3 22435
n4_2_0_m1_mid 2500
n17_74_0_m3 10326
n33_62_0_m3_mid 19543
n20_12_0_m3 11805
n15_4_0_m1 8301
n1_8_0_m1_mid 766
n26_25_0_m1 14756
n48_106_0_m1_mid 28410
n19_22_0_m3 11268
n4_45_0_m1_mid 2680
n25_17_0_m1_mid 14723
n11_98_0_m3_mid 6955
n11_33_0_m1 6105
n35_86_0_m3 20798
n26_99_0_m1_mid 15642
n6_123_0_m1 3584
n40_109_0_m1 23212
n1_110_0_m1_mid 1190
n51_43_0_m3_mid 29910
n50_63_0_m1_mid 29411
n44_9_0_m1 25112
n7_128_0_m3 4762
n34_122_0_m3_mid 20372
n17_61_0_m1 9695
n12_42_0_m1_mid 7300
n29_12_0_m3 17016
n24_87_0_m3_mid 14436
n19_116_0_m1_mid 11661
n9_33_0_m3 5524
n31_63_0_m6 17813
n23_92_0_m3 13876
n22_61_0_m1_mid 13168
n9_67_0_m1_mid 5667
n14_52_0_m1 7922
n0_65_0_m1 345
n23_50_0_m1 13123
n32_26_0_m1 18234
n10_70_0_m1_mid 6258
n43_69_0_m3_mid 25363
n30_49_0_m1 17172
n51_15_0_m6 29216
n35_78_0_m1_mid 20767
n24_14_0_m1 13552
n6_43_0_m3 3829
n10_51_0_m1_mid 6178
n27_87_0_m6_mid 16175
n38_128_0_m1 22134
n2_55_0_m3_mid 1554
n11_129_0_m3 7082
n24_84_0_m1_mid 14422
n47_58_0_m1 27053
n28_110_0_m3 16845
n33_6_0_m3 19308
n1_75_0_m6 402
n6_64_0_m1 3340
n24_126_0_m1 14020
n46_0_0_m1 26231
n41_52_0_m1_mid 24133
n52_87_0_m3_mid 30481
n52_137_0_m3 30580
n28_123_0_m3_mid 16902
n51_35_0_m1 29296
n26_35_0_m1_mid 15376
n22_136_0_m3_mid 13484
n20_59_0_m1_mid 12002
