21994 21417 -0.111111111111111
24651 42818 -1
134 30643 1
7803 7803 0.357142857142857
9789 9212 -0.111111111111111
7005 7002 -2.08855472013367
18240 18240 2.19966583124478
31660 2296 1
43147 25310 1
7402 7402 2.08855472013367
24871 24871 0.468253968253968
4928 4928 2.08855472013367
28205 27628 -0.111111111111111
10970 35990 1
7853 34434 1
4848 4848 2.08855472013367
8934 34973 -1
10258 10836 -0.357142857142857
39460 17922 -1
25054 25051 -2.08855472013367
20964 21541 -0.111111111111111
36214 11420 1
15623 38312 -1
24372 24372 2.19966583124478
18586 18586 3.89832389137727
12187 12764 -0.111111111111111
33137 5255 1
39180 17362 1
13628 14205 -0.111111111111111
38917 16835 1
12497 36752 1
12491 12488 -2.08855472013367
22045 41518 1
16855 16855 15.7042603010289
12481 11903 -0.357142857142857
7078 7078 2.19966583124478
25631 43308 1
26717 26714 -2.08855472013367
45408 29840 -1
18290 18290 2.19966583124478
34896 8779 1
7140 7140 14.0056022408964
13127 13704 -0.111111111111111
22192 22189 -2.08855472013367
13810 14388 -14.0056022408964
7172 7172 2.08855472013367
16413 15836 -0.111111111111111
5973 5976 -2.08855472013367
12711 12711 0.357142857142857
2598 2598 2.08855472013367
39973 18951 1
24337 42662 1
5983 33500 -1
25134 24561 -1.6986580601325
24597 24600 -2.08855472013367
34199 7383 1
32585 4148 -1
44161 27340 -1
43424 25865 1
19236 19233 -2.08855472013367
3769 32395 -1
14155 13578 -0.111111111111111
5817 5239 -0.357142857142857
26106 25528 -0.357142857142857
8608 34811 1
29015 44996 -1
28872 28281 -0.357142857142857
28086 28086 0.357142857142857
20786 40889 -1
9983 35497 -1
27163 44072 -1
40084 19173 1
44127 27272 -1
18832 18829 -2.08855472013367
1320 1921 -0.357142857142857
41316 21642 1
1098 31063 1
2414 2991 -0.111111111111111
2473 2473 2.08855472013367
32054 3085 -1
29427 29424 -2.08855472013367
9338 9915 -0.111111111111111
38354 15706 -1
29219 29219 2.08855472013367
20289 20289 0.468253968253968
39260 17522 1
28387 28984 -0.357142857142857
20515 20512 -2.08855472013367
11975 36491 -1
24625 24625 0.468253968253968
18797 19374 -0.111111111111111
30843 639 1
24243 24240 -2.08855472013367
44740 28501 1
5868 6445 -0.111111111111111
3098 3676 -0.357142857142857
11798 11798 0.357142857142857
40853 20714 1
26107 26684 -0.111111111111111
24202 24202 2.19966583124478
2251 2251 0.357142857142857
19578 19001 -0.111111111111111
30003 45489 -1
29253 45115 1
27188 44085 1
13644 14222 -0.357142857142857
19089 40042 -1
20392 19814 -0.357142857142857
1451 867 -0.111111111111111
26380 25803 -0.111111111111111
2126 2704 -0.357142857142857
18286 18289 -2.08855472013367
8432 8432 0.357142857142857
1915 1914 -2.08855472013367
4672 4672 0.468253968253968
19222 18644 -0.357142857142857
12696 12696 3.89832389137727
42737 24487 -1
15538 38270 1
15482 38242 1
21141 21141 2.19966583124478
23533 23533 0.468253968253968
29438 30016 -0.357142857142857
2965 3543 -0.357142857142857
9714 9711 -2.08855472013367
16203 16203 2.08855472013367
15871 38436 1
1750 1743 -2.08855472013367
22062 22062 0.468253968253968
25100 43042 -1
3393 2815 -0.357142857142857
19698 19703 -2.08855472013367
5491 33255 1
44439 27897 -1
21619 41305 1
13744 13744 0.468253968253968
11007 11007 0.468253968253968
34882 8751 1
29857 45416 -1
3170 3173 -2.08855472013367
19039 19616 -0.111111111111111
43421 25859 1
13695 13695 2.08855472013367
16671 16674 -2.08855472013367
10330 10330 3.89832389137727
39023 17048 1
22314 22314 2.08855472013367
2024 1429 -0.111111111111111
10002 10002 0.357142857142857
5935 5935 2.08855472013367
32773 4526 1
19159 19159 0.468253968253968
32284 3546 1
5576 33297 -1
18222 39609 -1
6905 6902 -2.08855472013367
5723 5723 2.08855472013367
12422 36714 -1
25223 43104 1
25051 25051 2.19966583124478
19459 18881 -0.357142857142857
35262 9512 -1
13481 14059 -14.0056022408964
7463 7463 0.468253968253968
23177 23172 -2.08855472013367
6950 7527 -0.111111111111111
15455 14878 -0.111111111111111
37955 14907 -1
40264 19533 -1
7264 34140 1
22607 22610 -2.08855472013367
7147 34081 -1
8800 8800 0.357142857142857
18093 39545 -1
10283 35647 1
13125 13125 3.89832389137727
36 36 0.357142857142857
30427 45701 1
28497 28497 2.19966583124478
32982 4945 1
27984 44482 1
34336 7656 -1
28831 28834 -2.08855472013367
10524 10524 0.468253968253968
35667 10324 1
24305 24302 -2.08855472013367
31432 1839 1
430 1069 -0.111111111111111
30290 30290 0.357142857142857
7781 34398 1
18265 18262 -2.08855472013367
5292 33156 1
11284 11284 2.19966583124478
7140 6562 -14.0056022408964
12667 12667 2.08855472013367
9011 9011 0.357142857142857
15146 38074 -1
38980 16960 -1
19811 40403 1
37539 14074 -1
21676 22254 -0.357142857142857
6208 33613 1
19257 19260 -2.08855472013367
28237 44608 -1
2081 2081 0.357142857142857
16002 16580 -0.357142857142857
38844 16688 -1
15858 15281 -0.111111111111111
14149 14149 0.468253968253968
21555 22132 -0.111111111111111
31401 1777 1
7337 7914 -0.111111111111111
44559 28139 1
3155 3155 0.357142857142857
36248 11488 1
20024 40509 1
13657 37331 1
44691 28402 -1
18643 39820 1
10684 10684 2.08855472013367
12441 12438 -2.08855472013367
27081 27084 -2.08855472013367
27916 28493 -0.111111111111111
23638 42313 1
9603 35307 -1
18435 18435 2.08855472013367
44506 28032 -1
11386 36197 -1
12825 12825 2.08855472013367
33490 5961 -1
31097 1167 1
37506 14007 -1
34450 7885 -1
2174 1589 -1.6986580601325
28160 28160 0.357142857142857
3181 3181 2.08855472013367
10840 10262 -0.357142857142857
9573 9573 2.19966583124478
19089 19667 -0.357142857142857
26600 43791 -1
6765 6765 2.08855472013367
31979 2935 1
17510 18087 -0.111111111111111
8697 8697 2.19966583124478
2448 2448 0.468253968253968
21243 41117 -1
41134 21277 1
31547 2069 -1
9054 9631 -0.111111111111111
9591 35301 -1
2673 3251 -0.357142857142857
27447 26869 -0.357142857142857
15847 38424 1
42056 23123 -1
38672 16344 1
11328 11906 -0.357142857142857
27119 27696 -0.111111111111111
1618 1615 -2.08855472013367
12377 36692 1
30916 804 -1
21645 41318 1
15607 16185 -0.357142857142857
6934 7512 -0.357142857142857
17330 17907 -0.111111111111111
37030 13055 1
16161 16161 2.08855472013367
5129 5132 -2.08855472013367
14004 13427 -0.111111111111111
5620 33319 -1
26908 43945 1
11427 11427 0.357142857142857
18952 39974 1
22290 22290 0.357142857142857
40720 20448 1
7773 7768 -2.08855472013367
23263 23263 2.08855472013367
29377 29374 -2.08855472013367
1483 31254 -1
27572 26995 -0.111111111111111
21877 21874 -2.08855472013367
9157 9157 0.357142857142857
25717 25717 2.19966583124478
9164 35088 -1
4290 4290 3.89832389137727
13472 12894 -0.357142857142857
15224 15224 0.468253968253968
15236 15233 -2.08855472013367
26449 25871 -0.357142857142857
1437 31231 -1
33702 6387 1
44659 28339 1
24370 42678 -1
17832 39415 1
1561 2151 -0.357142857142857
6763 33890 1
5332 33176 1
31022 1017 1
16276 16849 -1.6986580601325
1275 1275 0.468253968253968
13072 13072 0.357142857142857
44488 27996 -1
33021 5023 1
14262 14262 2.08855472013367
27107 27684 -0.111111111111111
34485 7955 -1
9773 35392 -1
24500 24497 -2.08855472013367
268 268 3.89832389137727
37489 13973 -1
34546 8077 -1
6992 34004 -1
44963 28949 1
10162 35586 -1
38730 16461 1
6711 6711 14.0056022408964
13765 13765 0.357142857142857
2667 2090 -0.111111111111111
37574 14144 -1
23440 42214 1
16461 17039 -0.357142857142857
22479 41734 -1
